fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
37175,24.5,54401,1.8,36.5,42.2,51885,73.5,0,2705,25520,0.336,0.582,0.242,0.499,0.339,0.145,0.528,0.714,110.06,19.8,0.3,4.66,0.7
37177,13.9,4559,0,77,21.8,4575,63.9,149.5,3231,3856,0.288,0.544,0.231,0.458,0.325,0.129,0.51,0.727,72.36,21.7,0.19,40.09,0.44
37179,29.2,181491,1.6,30.9,37.2,178034,90.3,72.3,33177,84211,0.26,0.521,0.207,0.418,0.338,0.108,0.481,0.688,116.24,20.4,0.23,15.94,0.54
37181,10.5,47383,0,41.5,33.7,43394,130.9,120.7,35068,38892,0.247,0.526,0.207,0.409,0.393,0.141,0.512,0.725,89.5,23.4,0.23,45.15,0.85
37183,28.5,859300,1.1,40,32.9,839307,80.2,77.6,219515,423380,0.247,0.498,0.207,0.409,0.303,0.141,0.568,0.739,136.24,20.4,0.31,20.74,1.15
37185,29.6,14174,3.5,49.2,45.7,13832,56.3,91.2,20215,17265,0.247,0.498,0.207,0.409,0.393,0.141,0.565,0.725,69.8,21.8,0.31,57.16,0.41
37187,19.4,15342,0,54.5,50.9,14016,92.7,34.7,11628,13997,0.279,0.534,0.204,0.409,0.362,0.139,0.482,0.76,86.71,21.7,0.23,45.48,0.51
37189,21,81039,0,40.3,38.9,77161,79.4,0,1920,36952,0.248,0.52,0.244,0.454,0.318,0.117,0.527,0.672,110.06,20.1,0.2,2.13,0.76
37191,22.2,142454,3.3,47.5,33,150176,113.7,74.9,70008,104666,0.269,0.51,0.226,0.403,0.357,0.121,0.51,0.692,104.74,21.8,0.23,32.31,1.14
37193,25.8,120235,1.4,34.8,30.7,116464,95.1,41.2,6088,59393,0.289,0.538,0.229,0.46,0.325,0.114,0.481,0.67,92.72,21.8,0.23,4.85,0.38
37195,33.3,87024,2.7,46.7,32.1,80229,92.9,55,46555,66061,0.269,0.544,0.207,0.403,0.35,0.141,0.444,0.688,98.38,21.3,0.25,37.7,0.65
37197,18,67743,1,23,23,64488,106.8,34.3,3057,30488,0.283,0.555,0.247,0.446,0.326,0.108,0.557,0.67,99.08,21.5,0.34,4.3,1.02
37199,29.9,33665,5.1,36.5,40.6,31609,85.1,0,358,15419,0.315,0.582,0.274,0.448,0.306,0.145,0.528,0.586,83.24,20.2,0.2,1.27,0.29
