fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
13103,21.7,58075,6.2,44.1,41.7,59900,113.6,76,11680,25687,0.218,0.419,0.209,0.403,0.298,0.143,0.632,0.778,104.17,21.1,0.17,14.03,0.42
13105,24.7,25940,4.6,50.6,27.1,24135,111.6,130.8,12233,18949,0.274,0.483,0.23,0.397,0.344,0.144,0.513,0.656,84.28,21.3,0.16,29.98,1.01
13107,27.1,26962,4.3,31.8,42.4,25515,101.9,47.5,14299,20546,0.249,0.447,0.21,0.303,0.328,0.143,0.606,0.649,80.29,21.1,0.19,32.57,0.36
13109,22.7,12218,4.7,23.2,28.4,11951,102.1,42.1,7029,8724,0.249,0.422,0.209,0.356,0.325,0.139,0.632,0.619,81.82,20.9,0.17,33.88,1.14
13111,33.7,37672,0,41.7,24.9,35315,111.7,0,58,15992,0.269,0.499,0.23,0.372,0.344,0.12,0.5,0.646,85.97,20.2,0.21,0.03,0.13
13113,15.1,158634,1.5,37.2,37.3,155695,66.5,89.6,11595,62415,0.232,0.407,0.154,0.324,0.304,0.111,0.511,0.734,146.97,20,0.22,5.12,1.44
13115,23.2,146601,3,46.8,27.4,134718,104.1,47,25419,81251,0.245,0.426,0.23,0.398,0.283,0.12,0.611,0.675,104.53,19.2,0.22,13.56,0.79
13117,18.1,160535,1.7,25.1,31.2,164335,79.7,594.7,49,44083,0.234,0.391,0.189,0.367,0.283,0.117,0.606,0.778,122.8,20,0.22,0,0.84
13119,21.1,33903,1.7,25.2,34.2,31649,106.1,84.2,4196,16650,0.284,0.547,0.214,0.406,0.327,0.108,0.478,0.63,88.93,20,0.16,9.89,0.11
13121,31.1,642774,1.7,43.1,31.6,629819,67,85.3,733040,648951,0.2,0.394,0.154,0.324,0.283,0.121,0.606,0.783,122,23.1,0.24,49.92,2.06
13123,18.3,37053,0,55.9,33.8,35713,81.2,0,156,13368,0.238,0.472,0.206,0.398,0.283,0.107,0.546,0.646,85.27,20.3,0.23,0.26,0.89
13125,45,4490,0,0,48.7,4005,86.5,0,689,2357,0.249,0.444,0.187,0.321,0.338,0.121,0.546,0.646,78.85,20.3,0.21,12.68,0.21
13127,30.7,96955,5.2,58.2,28.4,89945,85.1,79.2,36054,62496,0.276,0.419,0.198,0.412,0.326,0.151,0.583,0.767,115.75,20.9,0.18,25.56,0.78
13129,23.4,77839,2.4,37.8,33.1,75813,115.8,150.5,3580,35072,0.269,0.473,0.23,0.398,0.329,0.107,0.546,0.744,99.61,19.8,0.21,3.77,0.48
