fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
36069,33.1,195766,3.4,52.6,27.1,189753,94.2,212.1,4440,95101,0.222,0.52,0.28,0.505,0.324,0.083,0.495,0.657,126.22,24.9,0.26,1.8,1.32
36071,35.5,589145,4.1,47.9,30.8,590490,84.3,87.2,57261,307647,0.209,0.499,0.214,0.467,0.311,0.112,0.551,0.642,134.32,24.9,0.23,7.23,7.01
36073,29.9,81008,2.7,47.5,37.6,80757,71.5,0,9584,41846,0.258,0.537,0.262,0.503,0.319,0.085,0.41,0.657,110.87,23.3,0.26,6.56,2.36
36075,25.9,247114,6.6,46,32.1,242396,99.5,0,1395,121771,0.208,0.439,0.28,0.503,0.322,0.1,0.41,0.698,114.78,25.6,0.26,0.57,0.74
36077,30.1,122939,0,34.4,39.5,113979,81.6,0,2003,60517,0.236,0.508,0.228,0.454,0.332,0.098,0.56,0.657,116.19,26.2,0.25,1.25,1.26
36079,36.1,180260,4.4,47.8,25.7,180852,85.3,0,2356,83941,0.209,0.489,0.191,0.48,0.312,0.151,0.543,0.664,157.07,24.6,0.24,0.82,2.84
36081,28.8,2505946,2.6,30.6,23.7,2278681,55.6,52.7,839548,1951598,0.209,0.469,0.189,0.389,0.318,0.197,0.502,0.637,130.2,22.2,0.23,21.69,19.02
36083,34.2,292281,1,48.5,25.7,282556,93.8,73.6,11427,154429,0.209,0.538,0.227,0.509,0.331,0.099,0.543,0.649,125.43,24.6,0.23,3.32,1.19
36085,38.1,701227,3.5,51.7,34.5,662487,85.1,73.4,68652,378977,0.222,0.503,0.199,0.48,0.322,0.108,0.543,0.67,141.58,25.2,0.23,8.11,7.76
36087,33.6,476775,2.3,37.7,23.6,450057,56.7,43,59159,265475,0.219,0.503,0.189,0.464,0.298,0.108,0.543,0.642,155.61,24.3,0.23,9.92,6.64
36089,23.6,215670,3.7,56.1,36.1,217114,89.9,0,12484,111974,0.266,0.578,0.28,0.502,0.322,0.162,0.453,0.657,103.98,26.2,0.17,1.57,1.11
36091,29.6,386972,1.9,52.7,33.8,378979,73.3,94.2,6672,181276,0.236,0.511,0.226,0.509,0.331,0.099,0.568,0.642,134.82,25.7,0.24,1.38,0.94
36093,30.9,282558,1,47.2,32.4,259624,82.9,18.2,14166,149285,0.236,0.552,0.227,0.509,0.332,0.098,0.568,0.642,129.32,26.2,0.24,4.33,1.65
36095,34.5,64247,3.1,46.7,41.5,62238,99.5,450,884,31859,0.236,0.552,0.227,0.499,0.331,0.11,0.568,0.642,112.89,25.6,0.23,1.15,1.02
36097,20,37803,4.7,38.7,21.5,37301,114.1,0,853,18662,0.208,0.544,0.234,0.503,0.324,0.1,0.495,0.619,108.22,22.6,0.22,0.84,0.84
36099,31.9,63737,2.8,51.5,41,62194,91.5,0,3223,33683,0.25,0.471,0.261,0.481,0.322,0.083,0.45,0.657,115.72,25.6,0.26,1.73,0.98
36101,33.7,194107,5.4,36.8,39.9,189225,85.6,42.5,2972,99088,0.237,0.441,0.262,0.503,0.319,0.076,0.41,0.604,109.06,22.2,0.26,1.1,0.42
36103,33.8,2510476,2.8,47.1,30.3,2416802,72.8,65.4,185189,1321864,0.209,0.499,0.215,0.5,0.318,0.113,0.551,0.7,150.25,24.3,0.23,6.23,6.37
36105,30.8,121930,5.7,50.6,34.1,126503,88.2,145.2,15359,69277,0.219,0.504,0.225,0.454,0.298,0.109,0.543,0.642,116.72,24.6,0.23,8.36,6.36
36107,19.6,103816,0,42.8,45.1,101651,76.4,168.7,1027,52337,0.287,0.546,0.234,0.435,0.356,0.1,0.498,0.604,121.09,23.3,0.22,0.38,0.67
36109,25.3,174180,1.2,53.5,41.6,171012,62,46.8,7376,94097,0.236,0.471,0.234,0.436,0.322,0.1,0.498,0.657,131.99,26.2,0.25,3.33,1.95
36111,38.7,312299,3.6,47.7,42.9,303137,78.6,46.6,24437,165304,0.222,0.538,0.227,0.499,0.331,0.108,0.551,0.649,130.02,24.9,0.23,4.64,3.92
36113,37,124516,5.3,45.3,34.4,117083,94.9,0,767,59209,0.228,0.572,0.247,0.509,0.332,0.098,0.512,0.653,122.96,25.7,0.21,0.59,0.61
36115,24.6,116174,1.8,52.2,27.4,115823,99.6,0,7884,59330,0.236,0.554,0.222,0.499,0.32,0.125,0.568,0.642,113.18,25.7,0.25,3.44,2.22
36117,31.7,182475,2.3,43,33.1,179275,71.6,57.1,7991,89123,0.237,0.517,0.28,0.503,0.319,0.06,0.41,0.657,118.11,25.6,0.26,2.93,1.66
36119,28.6,1487631,2.1,36.9,27.2,1370702,59.8,55,246334,874866,0.209,0.503,0.189,0.454,0.298,0.094,0.543,0.664,153.86,22.2,0.24,13.76,9.62
36121,24.9,80224,0,27.8,33.5,84690,91.5,0,10912,42507,0.221,0.52,0.262,0.505,0.324,0.076,0.495,0.698,111.47,24.9,0.23,4.96,2.28
36123,31.6,49038,2.1,26.8,30.5,46463,92.1,0,521,22810,0.18,0.439,0.23,0.503,0.319,0.091,0.41,0.604,109.41,24.9,0.26,0.61,0.87
