fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
10001,31,191182,3.4,48.1,19.4,186793,91.7,86.6,48967,110993,0.279,0.514,0.234,0.472,0.349,0.122,0.499,0.701,118.2,25.1,0.23,18.58,2.57
10003,31.2,772926,4.6,45.7,37.1,737611,89,98.6,172864,441946,0.264,0.504,0.234,0.468,0.318,0.094,0.589,0.715,136.6,24.9,0.23,16.41,2.5
10005,29.3,220031,6.5,61.5,31.1,211324,103.8,99.1,49091,113229,0.279,0.514,0.234,0.472,0.383,0.137,0.532,0.701,113.1,25.3,0.23,16.74,1.07
