fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
28113,23.2,41401,3,34.6,32.1,37423,81.4,101.3,33296,36882,0.254,0.506,0.194,0.35,0.394,0.181,0.482,0.707,78.77,23.9,0.15,45.61,0.4
28115,38.3,42739,0,19.7,15.2,40901,149.1,47.1,7518,22237,0.262,0.483,0.212,0.368,0.346,0.127,0.418,0.619,88.21,17.5,0.09,14.61,0.46
28117,10.7,43642,2.6,32.9,31.5,40404,122.2,137.2,6009,23278,0.282,0.543,0.255,0.382,0.358,0.121,0.217,0.63,80.12,17.5,0.09,11.77,0.24
28119,54.6,7978,0,95.5,9.4,7202,113.2,99.7,11118,10490,0.282,0.479,0.208,0.377,0.37,0.169,0.418,0.63,53.13,22.6,0.14,58.47,1.37
28121,20.9,177968,1.6,28.7,14.2,171669,72.2,47.3,39531,87161,0.236,0.547,0.255,0.452,0.37,0.105,0.641,0.752,119.84,11.7,0.09,16.67,0.86
28123,24,30586,1.7,26.8,24.5,29138,96.8,31.8,18524,24137,0.247,0.538,0.189,0.376,0.356,0.131,0.361,0.619,76.11,15.9,0.16,38.14,0.5
28125,27.1,4301,0,14,91.3,4045,116.7,160.3,8138,7066,0.215,0.5,0.189,0.377,0.37,0.171,0.536,0.716,59.23,27.5,0.09,66.38,0.28
28127,27.2,33842,2.7,43.9,20.7,32319,123,70.9,16872,23953,0.205,0.538,0.189,0.35,0.363,0.171,0.384,0.652,80.33,15.9,0.12,32.25,0.22
28129,11.7,23615,3.6,29.4,45.4,22730,124.6,162,7112,14798,0.247,0.506,0.189,0.35,0.368,0.131,0.462,0.652,77.94,15.9,0.11,21.93,0.27
28131,33.9,20153,0,38,19.7,19482,87.7,129.2,6009,10750,0.254,0.503,0.194,0.37,0.364,0.169,0.52,0.652,87.87,23.8,0.15,21.86,0.56
28133,29.7,20824,2.4,11.7,33.7,24120,139.1,79.4,48914,32867,0.207,0.478,0.204,0.377,0.371,0.169,0.536,0.63,65.59,27.9,0,64.13,0.29
28135,36.3,12181,0,28.1,20.3,11118,110.1,60.6,16730,15210,0.207,0.478,0.208,0.377,0.37,0.155,0.418,0.63,41.39,27.5,0.1,58.38,0.27
28137,41.1,30500,12.3,42.1,29.1,29221,117,73.4,16285,21432,0.282,0.479,0.208,0.377,0.37,0.12,0.418,0.647,87.42,26.1,0.04,34.61,0.51
28139,19.9,35425,7.3,36.1,17.7,33092,67.9,17.6,7027,19523,0.282,0.538,0.208,0.357,0.37,0.12,0.217,0.622,77.28,20.5,0.09,16.56,0.28
28141,33.4,37141,1.9,46.8,43.6,33995,124.6,0,1404,17683,0.282,0.538,0.255,0.398,0.342,0.145,0.217,0.675,76.06,19.9,0.1,3.51,0.21
28143,43.4,3997,0,141.4,0,3464,166.5,81.3,11414,8164,0.22,0.479,0.208,0.357,0.37,0.122,0.475,0.647,35.51,28.2,0.14,75.39,1.23
28145,18.1,41035,4.1,36.3,37,38328,104.6,45.6,7273,22085,0.282,0.479,0.208,0.357,0.37,0.121,0.418,0.647,89.18,19.9,0.19,14.55,0.89
28147,10,16226,3.4,42.3,29.1,15443,98,148.4,12063,14352,0.254,0.503,0.194,0.35,0.394,0.202,0.52,0.726,66.38,23.9,0.15,42.25,0.22
28149,16.8,58593,2.8,44.6,23.7,55935,91.4,95.3,36145,47880,0.231,0.506,0.189,0.35,0.356,0.24,0.466,0.667,102.28,23.6,0.09,38.88,0.52
28151,20.4,53503,1.6,48.3,18.2,50067,122.1,66.8,70977,67935,0.171,0.347,0.178,0.317,0.467,0.15,0.729,0.765,82.13,22.6,0,57.84,0.28
28153,27.7,25695,3.5,49.4,37.1,24379,96.9,146.9,14280,19517,0.233,0.499,0.213,0.367,0.382,0.161,0.361,0.652,68.63,20.6,0.15,35.62,0.26
28155,5.4,16619,0,31.8,16.1,15489,106.1,31,4678,10222,0.272,0.527,0.212,0.353,0.37,0.127,0.418,0.619,75.85,17.2,0.04,22.07,0.81
28157,20.4,5923,23.8,41.3,14.9,5936,46.8,65.1,12553,9678,0.237,0.527,0.194,0.377,0.394,0.243,0.541,0.636,45.23,21,0.12,67.65,0.22
28159,10,22584,0,36.9,48.3,20422,121.9,51.3,15653,19433,0.247,0.503,0.189,0.353,0.346,0.145,0.411,0.619,81.86,17.2,0.09,41.8,0.18
28161,28.2,15757,0,37,51.4,14056,163.9,39.8,9075,12033,0.282,0.479,0.208,0.357,0.37,0.169,0.418,0.647,69.73,28.3,0.1,37.69,0.15
28163,49,23796,0,61.5,27.4,22523,98.9,97.6,28391,25506,0.215,0.465,0.189,0.375,0.356,0.171,0.536,0.682,69.04,18.3,0,52.65,0.15
