fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
54069,27.7,99644,3.5,40.6,31.3,86559,87.2,103.8,3205,50871,0.263,0.537,0.246,0.452,0.354,0.117,0.546,0.629,106.95,24.4,0.17,2.98,0.45
54071,10.6,15705,5.8,13.5,42.2,15712,60.4,0,384,8054,0.221,0.491,0.148,0.43,0.346,0.148,0.376,0.704,79.76,23.2,0.15,2.11,0.24
54073,10.9,15382,4.9,51.6,39.5,14424,90,0,35,7546,0.242,0.537,0.246,0.426,0.376,0.145,0.537,0.629,89,20.5,0.16,0.07,0.11
54075,17.7,17991,0,59.1,11.4,18294,73.5,0,296,9008,0.292,0.607,0.216,0.439,0.341,0.179,0.47,0.628,73.19,23.2,0.14,0.86,0.23
54077,28.5,59977,4,37.7,25.7,58530,86.8,0,164,29037,0.198,0.536,0.227,0.498,0.397,0.148,0.562,0.668,81.35,24.4,0.16,0.41,0.21
54079,20.2,102392,3,55.7,29,98781,109.5,0,348,42835,0.275,0.538,0.26,0.423,0.376,0.167,0.518,0.663,109.34,23.6,0.13,0.35,0.33
54081,23.8,151610,2.9,42.5,21.9,137372,102.4,64.6,10775,76819,0.306,0.599,0.264,0.497,0.385,0.147,0.493,0.648,93.09,24,0.14,7.52,0.4
54083,20.9,57156,3.4,45.1,30.5,56056,89.6,0,809,27803,0.225,0.491,0.22,0.444,0.341,0.179,0.39,0.632,83.91,23.2,0.15,0.54,0.18
54085,44.8,21053,3.6,57.2,4.9,20160,113.9,0,22,10233,0.25,0.532,0.268,0.46,0.376,0.145,0.518,0.655,74.05,24.4,0.13,0.06,0.01
54087,21.3,30933,16.6,29.4,29,30334,85.6,0,8,15120,0.291,0.542,0.256,0.46,0.376,0.173,0.518,0.643,65.15,23.6,0.13,0.03,0.19
54089,39.7,28020,6.6,29.3,13.1,24412,127.9,97.9,593,14204,0.229,0.532,0.235,0.466,0.341,0.143,0.468,0.639,70.17,22.2,0.19,5.09,1.06
54091,18,31264,0,63,16.2,29458,119.5,74.07001355,248,15144,0.232,0.527,0.24,0.439,0.373,0.172,0.47,0.628,83.18,24.4,0.16,0.23,0.58
54093,44,15654,0,34.9,31.5,14864,59.6,0,17,7728,0.238,0.522,0.223,0.439,0.367,0.146,0.507,0.55,83.49,24.4,0.14,0.02,0.42
54095,38.8,20032,0,42.4,24.8,19315,133.4,0,7,9796,0.252,0.537,0.257,0.439,0.373,0.148,0.537,0.629,88.83,24.4,0.13,0.03,0.23
54097,24.2,47691,0,48.3,42.2,45744,99.7,0,346,22867,0.29,0.536,0.234,0.444,0.341,0.179,0.466,0.632,85.97,23.2,0.15,0.46,0.37
54099,19,86369,4.6,60.4,30.6,81159,130.8,0,61,41636,0.267,0.6,0.268,0.447,0.376,0.206,0.392,0.655,86.56,24.4,0.17,0.04,0.33
54101,24.8,20877,15.4,87.5,14.4,19955,62.3,0,10,10729,0.25,0.522,0.22,0.439,0.354,0.179,0.47,0.632,40.39,24.4,0.15,0.06,0.05
54103,22.8,38019,0,50.4,27.9,35368,78.8,0,37,19258,0.263,0.537,0.247,0.444,0.36,0.172,0.493,0.629,89.65,24.4,0.14,0.25,0.12
54105,8.9,11467,0,24.4,34.6,11249,161,0,17,5192,0.27,0.545,0.268,0.46,0.356,0.172,0.537,0.632,69.92,23.6,0.13,0.46,0.05
54107,19.4,179643,2.8,47,24.9,162569,109.4,0,1809,86915,0.242,0.537,0.302,0.46,0.356,0.167,0.568,0.696,107.93,20,0.15,0.88,0.37
54109,29.2,55769,1.7,60,42.4,52940,102.5,0,412,28990,0.308,0.603,0.268,0.473,0.377,0.185,0.387,0.612,69.49,22,0.16,0.85,0.38
