fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
11001,26.9,366750,1.7,30.5,29.2,351039,48.6,64.3,604358,606900,0.236,0.402,0.172,0.336,0.337,0.116,0.507,0.912,124.22,26,0.32,65.86,5.16
