fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
19113,22.2,361196,2,38.9,34.8,341726,82,111.6,8510,168767,0.211,0.476,0.232,0.464,0.328,0.108,0.461,0.756,125.25,23.5,0.24,1.92,0.78
19115,15.6,23424,0,41.8,16.3,23730,54.7,0,203,11592,0.226,0.483,0.219,0.413,0.338,0.086,0.472,0.651,104.42,25.3,0.16,0.81,2.77
19117,18.6,18823,0,26,24.8,17314,85.1,0,21,9070,0.256,0.539,0.228,0.466,0.335,0.101,0.552,0.691,100.18,22,0.16,0,0.24
19119,45.9,24200,2.7,9.5,11.4,23428,51.6,0,15,11952,0.233,0.503,0.155,0.374,0.301,0.09,0.572,0.632,99.97,23.5,0.15,0,0.07
19121,37.5,27880,6.9,24.8,31.8,27073,69,0,24,12483,0.256,0.511,0.24,0.433,0.378,0.088,0.552,0.691,111.63,22.4,0.22,0.03,0.44
19123,33.4,44075,9.5,31.6,32.9,42120,109.3,0,142,21522,0.256,0.511,0.242,0.349,0.378,0.101,0.552,0.631,103.47,21,0.16,0.24,0.57
19125,26.3,61913,3,18.1,22.9,61062,76.5,0,270,30001,0.236,0.511,0.195,0.378,0.378,0.08,0.552,0.615,110.42,21.3,0.3,0.21,0.61
19127,36,77131,1.7,49.1,45.4,74369,102.4,148.7,743,38276,0.236,0.511,0.195,0.434,0.335,0.08,0.535,0.678,117.76,21.3,0.24,0.43,0.81
19129,32.8,28846,0,38.4,29.1,28369,63.6,0,75,13202,0.269,0.538,0.227,0.459,0.311,0.08,0.544,0.656,112.72,23.5,0.22,0.07,0.37
19131,23.2,22615,4.7,18.7,31.6,21481,72.1,0,8,10928,0.24,0.471,0.195,0.396,0.329,0.099,0.523,0.654,102.54,20.5,0.23,0.1,0.51
19133,14.5,20925,0,29.6,35.8,19249,67.7,0,8,10034,0.269,0.534,0.195,0.429,0.34,0.072,0.588,0.632,99.22,23.5,0.22,0,0.06
