fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
20165,9.1,7066,7.2,31.1,0,6606,123.6,0,9,3842,0.233,0.496,0.178,0.35,0.296,0.108,0.396,0.586,100.01,17.4,0,0,0.72
20167,48.9,15349,2.4,20.9,19,14601,84.7,0,137,7835,0.243,0.486,0.172,0.35,0.296,0.114,0.374,0.571,101.6,22.9,0.14,0.7,0.44
20169,24.2,100721,3.1,34.5,34.6,94565,98.9,158.5,3446,49301,0.266,0.486,0.197,0.392,0.295,0.1,0.404,0.686,115.71,20.5,0.26,3.07,2
20171,25.7,9867,10.2,44.8,65.1,9975,141.1,0,25,5289,0.289,0.522,0.156,0.35,0.283,0.109,0.596,0.522,110.92,22.9,0,0.11,2.28
20173,25.6,780372,2,44.8,31.4,753382,86.2,68.4,78638,403662,0.266,0.511,0.197,0.392,0.286,0.112,0.404,0.686,122.71,20.5,0.26,8.85,4.02
20175,21.6,35504,6.1,31.3,23.8,36400,106.1,0,2446,18743,0.299,0.562,0.057,0.18,0.303,0.102,1,0.791,107.09,23,0.16,5.49,19.98
20177,25.3,312739,0.9,38.4,26.5,291275,82.2,84.1,29350,160976,0.242,0.512,0.209,0.381,0.325,0.097,0.489,0.724,124.73,22.2,0.22,8.1,4.54
20179,34.3,5351,0,0,13.4,5477,77.4,74.07001355,0,3043,0.22,0.522,0.178,0.386,0.261,0.081,0.492,0.578,100.98,22.1,0.07,0,0.39
20181,29.9,13372,0,45.9,43,12678,51.6,0,92,6926,0.229,0.537,0.203,0.391,0.322,0.087,0.492,0.522,105.74,24.3,0.21,0.14,5.65
20183,31.2,9574,9.1,24.2,16,8942,67.7,0,5,5078,0.233,0.496,0.166,0.36,0.261,0.108,0.492,0.571,93.98,20.5,0.14,0,0.31
20185,13.5,10244,0,25.7,6.4,9821,62.4,0,24,5365,0.243,0.511,0.197,0.392,0.286,0.112,0.396,0.585,103.16,20.5,0.26,0.35,2.32
20187,0,4474,20.5,0,24.8,4420,21,0,14,2333,0.267,0.548,0.161,0.263,0.283,0.128,0.596,0.522,106.99,21.9,0,0,13.84
20189,29.5,10770,0,14.9,50.7,10311,81.8,0,64,5048,0.267,0.495,0.099,0.186,0.355,0.129,0.492,0.619,110.72,17.6,0,0.61,10.32
20191,40.7,53711,0,21.9,30.3,51927,81.4,0,341,25841,0.266,0.492,0.197,0.392,0.295,0.112,0.404,0.686,111.78,20.5,0.26,0.51,3.25
20193,16.2,16289,12.8,33.8,26.8,15771,60.9,0,85,8258,0.22,0.522,0.207,0.386,0.317,0.081,0.492,0.522,113.13,24.3,0,0.47,1.53
20195,53.7,6664,0,63.7,10.6,6519,67,0,8,3694,0.22,0.496,0.167,0.35,0.283,0.108,0.5,0.586,101.79,17.4,0,0,0.48
20197,13.7,13127,5.5,40.7,31.7,13058,86.3,0,99,6603,0.223,0.432,0.197,0.384,0.325,0.077,0.516,0.65,113.3,19.4,0.24,0.49,1.52
20199,0,3503,0,43.2,30.8,3638,84.1,0,12,1821,0.229,0.495,0.203,0.374,0.329,0.094,0.492,0.522,101.82,24.3,0.21,0.21,5.32
20201,42.6,13320,0,11.6,18.2,12928,88,0,8,7073,0.223,0.476,0.166,0.36,0.326,0.102,0.492,0.509,92.63,20.5,0.19,0.14,0.35
20203,8.8,5249,0,17.2,0,5302,86.2,0,5,2758,0.289,0.522,0.207,0.422,0.303,0.129,0.492,0.522,103.78,16.4,0,0,12.36
20205,10.6,21010,10.7,51.5,23.8,19616,77.1,0,68,10289,0.229,0.482,0.21,0.396,0.331,0.147,0.461,0.551,98.5,21.8,0.17,0.31,0.87
20207,38.5,7970,0,33.7,25.9,7676,55.8,0,56,4116,0.242,0.512,0.209,0.396,0.325,0.101,0.489,0.551,94.71,22.2,0.22,0.75,0.29
20209,24.2,217996,3.5,50.7,31.7,205038,110.5,84.7,78899,161993,0.304,0.507,0.292,0.483,0.365,0.146,0.516,0.711,105.17,21,0.26,27.56,6.58
