fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
12091,22.4,281865,1.6,52.5,29.7,289879,105.8,129.8,35541,143776,0.251,0.574,0.215,0.469,0.351,0.169,0.524,0.69,122.77,21.7,0.12,9.02,2.89
12093,28.6,54129,0,85.5,29.3,58958,110.4,0,7073,29627,0.215,0.49,0.215,0.477,0.324,0.226,0.531,0.619,94.89,20.6,0.17,6.23,11.88
12095,27.9,1258407,3.3,45.9,27.4,1239509,87,91.3,268536,677491,0.234,0.49,0.215,0.438,0.324,0.185,0.686,0.726,125.18,24.1,0.27,15.18,9.31
12097,25.8,263576,3.6,39.6,27.8,254477,76.8,92,18173,107728,0.234,0.569,0.215,0.477,0.324,0.177,0.531,0.707,119.22,20.7,0.21,5.49,11.89
12099,26,1774749,2.4,44.2,23.9,1647685,62.9,71,288023,863518,0.219,0.535,0.212,0.448,0.324,0.177,0.531,0.707,130.97,20.3,0.17,12.38,7.53
12101,26.1,644195,2.9,50.4,28.2,592274,87.7,40.3,15696,281131,0.242,0.591,0.218,0.517,0.345,0.149,0.477,0.693,108.96,22.6,0.24,1.9,3.22
12103,26.6,1640399,2.9,44.2,24.2,1457528,80.4,87.5,151841,851659,0.252,0.591,0.24,0.517,0.291,0.149,0.477,0.668,123.93,19.3,0.3,7.63,2.22
12105,24.5,766682,5.4,43.7,24,725954,86.5,69.1,134789,405382,0.306,0.589,0.251,0.477,0.367,0.135,0.507,0.716,107.98,21.2,0.21,13.39,3.74
12107,20.2,110539,7.9,50,33.7,107743,113.4,75.2,27842,65070,0.234,0.57,0.215,0.478,0.326,0.165,0.547,0.718,94.72,24.1,0.2,18.56,2.29
12109,26.8,205265,1.3,53.6,40.7,196396,76.2,32.8,21774,83829,0.239,0.559,0.215,0.461,0.326,0.151,0.583,0.724,124.94,24.1,0.18,8.41,2.88
12111,27.7,287273,2.9,53.4,28.5,280353,89,70.6,64880,150171,0.219,0.57,0.227,0.477,0.324,0.177,0.541,0.721,116.76,21,0.17,16.33,3.56
12113,21.6,212570,3.8,46.2,39,213011,108.5,0,10150,81608,0.251,0.574,0.236,0.469,0.351,0.169,0.618,0.717,114.73,21.7,0.12,4.03,1.72
12115,22.3,598039,1.6,47.1,23.7,533231,71.6,50.8,29166,277776,0.242,0.591,0.238,0.548,0.291,0.149,0.527,0.668,130.55,19.1,0.3,4.28,2.12
12117,30.2,615467,3,45.6,30.7,593281,78.8,66.3,64682,287529,0.234,0.57,0.215,0.478,0.326,0.151,0.547,0.718,135.5,21.4,0.18,8.34,6.52
12119,27.5,61014,2.4,50.6,25.3,65626,120.5,100.1,22440,31577,0.252,0.591,0.236,0.517,0.345,0.165,0.571,0.668,96.68,21.2,0.27,16.23,2.56
12121,26.3,54037,4.1,49.9,34.6,51310,125.1,227.2,10339,26780,0.234,0.552,0.206,0.429,0.322,0.151,0.302,0.675,92.93,22.5,0.18,14.8,1.88
12123,36,28221,6,55.9,58.8,28867,115.8,35.5,9057,17111,0.234,0.424,0.215,0.453,0.36,0.166,0.302,0.675,92.19,20.4,0.35,17.79,0.46
12125,8.7,14102,0,101.8,48.4,21507,225.4,169.7,10567,10252,0.28,0.589,0.198,0.42,0.326,0.151,0.485,0.668,92.61,22.5,0.18,23.2,2.81
12127,26.5,756958,5.4,49.7,28.6,714232,85.3,77.1,83986,370712,0.219,0.57,0.236,0.543,0.326,0.163,0.583,0.724,117.78,21.4,0.18,9.02,3.95
12129,22.6,31017,0,50.9,23,30995,136.4,54.2,4993,14202,0.247,0.647,0.206,0.429,0.36,0.173,0.367,0.567,106.23,20.4,0.35,12.93,0.62
12131,25.4,64229,6.3,51,37.4,66711,127.8,36.4,6505,27760,0.251,0.574,0.215,0.469,0.351,0.169,0.512,0.69,98.08,21,0.12,6.57,1.27
12133,32.2,31718,5.4,53.4,21.1,31548,128,48.3,8849,16919,0.373,0.548,0.206,0.429,0.351,0.166,0.456,0.548,88.01,21,0.12,14.74,0.79
