fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
44001,30.1,99472,2.7,33.2,33.4,93696,87.1,0,510,48859,0.222,0.519,0.215,0.5,0.308,0.101,0.551,0.769,133.77,24.1,0.23,0.39,1.31
44003,34.3,329289,3.9,51.2,34.2,303907,88.5,74.07001355,2714,161135,0.222,0.533,0.215,0.5,0.318,0.098,0.781,0.8,133.11,24.4,0.24,0.71,0.84
44005,30.2,160119,3.4,48.5,32.6,150661,76.5,151.3,6737,87194,0.205,0.529,0.215,0.5,0.282,0.111,0.58,0.8,138.69,23.1,0.23,3.93,1.97
44007,30.8,1072728,2.9,45.8,32.2,973889,91.1,66.1,83777,596270,0.24,0.533,0.215,0.477,0.318,0.112,0.805,0.784,119.19,24.6,0.23,5.39,6.58
44009,24.7,235574,1.4,53.8,33.6,226443,90.3,0,3010,110006,0.209,0.533,0.215,0.5,0.296,0.098,0.582,0.79,138.34,23,0.23,0.97,0.85
