fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
42073,29.9,191481,2.1,27.8,27.8,173528,89,56.6,6439,96246,0.263,0.536,0.246,0.452,0.335,0.11,0.431,0.62,105.61,24,0.19,3.07,0.37
42075,31.4,235681,3.4,33.5,30.3,223823,81.2,0,2163,113744,0.251,0.496,0.2,0.439,0.329,0.083,0.589,0.604,115.69,24.5,0.26,0.63,2.19
42077,30.3,591139,2.1,34.3,29.5,544440,65.5,264.4,18446,291130,0.24,0.537,0.234,0.461,0.342,0.083,0.45,0.662,126.68,24.3,0.24,2.39,5.13
42079,31,654501,3.1,31.2,30.2,583160,82.9,32.3,12517,328149,0.341,0.56,0.254,0.49,0.369,0.089,0.45,0.604,110.98,28.4,0.19,1.22,0.55
42081,22.8,234679,2.6,34.3,35.1,219718,73.1,48.2,6569,118710,0.251,0.544,0.217,0.435,0.364,0.097,0.495,0.643,111.2,23.9,0.19,2.27,0.46
42083,27,92303,6.8,72,36.5,89190,88.8,0,2970,47131,0.256,0.537,0.246,0.444,0.367,0.113,0.474,0.55,105.15,24.9,0.17,1.14,1.1
42085,31.4,235349,3.7,32.2,28.4,221590,74.7,71.3,14406,121003,0.263,0.537,0.246,0.469,0.336,0.109,0.546,0.628,108.38,22.7,0.2,4.8,0.36
42087,25.2,96901,3.3,32.3,26.6,89419,76.6,0,417,46197,0.209,0.51,0.229,0.423,0.367,0.096,0.511,0.602,98.95,23.7,0.18,0.15,0.27
42089,29.6,242796,5,49.6,39.3,236766,89.6,96.9,5769,95709,0.262,0.537,0.234,0.467,0.326,0.109,0.452,0.67,128.18,25.2,0.22,1.69,2.47
42091,32.6,1346288,1.8,35.2,31.2,1234358,65.8,96.8,92341,678111,0.195,0.472,0.169,0.429,0.289,0.066,0.605,0.662,146.83,21.8,0.25,5.74,1.18
42093,29.6,36823,2.9,43.1,12,32829,86.8,0,368,17735,0.21,0.53,0.234,0.467,0.356,0.097,0.452,0.61,115.6,24.4,0.26,0.5,0.94
42095,27.3,508000,4,35.7,26,481226,79.3,286.1,13575,247105,0.233,0.505,0.189,0.453,0.311,0.083,0.483,0.67,125.41,24.3,0.22,2.09,4.53
42097,32.4,193491,0.9,28,33.9,178134,68.8,0,931,96771,0.251,0.537,0.209,0.439,0.356,0.091,0.45,0.604,101.79,23.9,0.26,0.31,0.51
42099,34.5,87889,1.1,25.4,31.8,87475,82.2,0,384,41172,0.248,0.496,0.202,0.432,0.356,0.1,0.511,0.676,113.6,24,0.21,0.23,0.39
42101,34.3,1613740,3.5,55.1,27.5,1436059,103.9,84.1,1128994,1585577,0.282,0.503,0.306,0.513,0.386,0.137,0.365,0.645,107.92,29.5,0.22,39.88,5.3
42103,26.6,78228,1,32.7,24.7,77254,68.9,0,991,27966,0.262,0.531,0.189,0.413,0.306,0.112,0.474,0.576,128.52,24.3,0.23,1.13,2.73
42105,32,34869,5.6,32.3,26.8,33151,75.9,0,173,16717,0.221,0.536,0.262,0.505,0.367,0.091,0.495,0.73,100.54,24.9,0.18,0.15,0.34
