fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
9001,27.9,1481371,2,39,27.6,1388809,64.9,67.4,168875,827645,0.209,0.494,0.199,0.475,0.298,0.094,0.582,0.678,153.89,22.2,0.24,9.88,8.1
9003,29.2,1471578,1.8,41.9,29,1369035,68.6,59,180423,851783,0.198,0.472,0.201,0.448,0.303,0.092,0.582,0.678,138.76,20.8,0.24,10.16,8.17
9005,29.6,358329,1.6,37,28.4,347144,67.3,0,4135,174092,0.209,0.533,0.189,0.491,0.298,0.107,0.543,0.669,141.59,23.9,0.24,0.89,1.07
9007,25.4,284969,1.6,42,28.2,274330,73.6,42.7,13605,143196,0.222,0.508,0.215,0.5,0.318,0.101,0.627,0.7,146.27,22.2,0.24,4.2,1.84
9009,31.6,1417738,2.3,44.5,30.7,1324319,64.7,85.2,167546,804219,0.222,0.514,0.208,0.491,0.298,0.098,0.543,0.664,137.21,23.9,0.24,10.15,5.96
9011,23.7,455871,2.6,39.8,22.9,458773,72.2,19.7,28322,254957,0.227,0.508,0.205,0.5,0.305,0.112,0.551,0.7,136.49,23.9,0.23,4.8,3.2
9013,25.6,249811,1.6,51.4,31.6,247778,74.3,122.7,7210,128699,0.198,0.494,0.201,0.475,0.291,0.092,0.642,0.703,146.53,22.2,0.24,1.99,1.55
9015,29.6,208022,1.8,46.7,41,199751,87.5,150,2849,102525,0.23,0.514,0.215,0.5,0.318,0.094,0.551,0.7,123.31,24.6,0.24,1.12,4.08
