ID,Race,2001,2002,2003,2004,2005,2006,2007
22125,white,-0.823610157858614,-0.27681660899654,0.749479528105482,-0.523488083758093,0.526242902645063,1.04697616751619,-0.259032038173142
22127,white,-1.95121951219512,-0.479086051225355,-1.06461766339567,-1.77786095255918,-1.20034295513004,-0.655674476906759,-1.2035329515675
22001,black,0.370061985382552,0.0368697575813439,1.23468165484198,-0.136524984072085,1.33065986146555,3.56179168915273,-0.0434253951710961
22003,black,0.0951927653498334,-1.4265335235378,-0.192957067052581,0,-3.27050104720477,5.84610259826782,-0.2360346184107
22005,black,2.24848291280741,1.71175110888986,1.7013696947362,2.61505012682691,3.91383673709611,16.3740371545084,4.80362096656446
22007,black,0.243407707910751,-1.05220558478349,0.43626448534424,0.10859237138591,-1.23389830508475,3.67929708951126,-1.01959745762712
22009,black,-0.340964442279591,0.88791137178234,1.42107387969318,-0.589125069660059,-0.128133258588932,5.98989656001925,-0.0605235285217128
22011,black,2.44072524407252,0.839573405945087,0.855085508550855,-0.223114680946006,3.39892665474061,5.55795847750865,-0.307314074984634
22013,black,-2.57523148148148,-2.22750222750223,-1.77703523693803,-0.309262409154167,-1.55110904296572,0.472664250827162,0.094088129214364
22015,black,2.16783890548222,2.01810637495285,1.06766500277316,1.46339232633649,1.82088610447559,4.48408658315258,0.47025927808846
22017,black,-0.0389901549858661,0.234918664952795,0.443088352348103,0.748430497222002,0.744618557782225,3.55156888430075,-0.107232317139578
22019,black,0.205098154116613,0.647773279352227,0.373201036917851,0.843816097072248,0.412858215216143,0.850904773421868,0.516700095927444
22021,black,-1.84989429175476,0.323101777059774,-0.214707461084273,0.0537923614846692,0.0537634408602151,3.17033852767329,-1.14583333333333
22023,black,5.5,-1.65876777251185,1.92771084337349,0,0,-33.096926713948,2.47349823321555
22025,black,-0.0336927223719677,-1.71890798786653,-0.377229080932785,-0.516351118760757,-2.00692041522491,6.39124293785311,-0.398274145370063
22027,black,-1.37844611528822,-0.559085133418043,0.281114234602607,-2.65035677879715,2.31675392670157,1.90610208519893,-1.12980165704243
22029,black,-1.00299596196431,-0.947368421052632,-0.53134962805526,-0.427350427350427,-0.670600858369099,5.09046718876587,-0.475395091866889
22031,black,-1.08293224731581,-0.336857864695424,-0.976434137639658,0.50251256281407,-0.471698113207547,0.398104265402844,0.21714501510574
22033,black,0.696427495632267,0.744259509650246,1.32490052853495,1.4828186448327,1.00894594891164,9.91435007833137,0.569086236852235
22035,black,-3.19987389659521,-2.55658687510177,-1.27005347593583,-1.6926201760325,-2.10055096418733,-0.0703482237073514,0.316789862724393
22037,black,-2.25742574257426,-1.2662074554295,-1.8877603365138,-2.03910906619262,-1.7399658411614,3.87832699619772,-1.90336749633968
22039,black,-0.2065506048982,0.305539128720678,0.304608430775278,0.470219435736677,1.6380655226209,3.31926323867997,0.324976787372331
22041,black,-1.51312861593235,-1.26525079078174,-0.930587337909992,-1.15491222667077,-2.02523757594641,1.78088726347591,-0.843618184658647
22043,black,-2.19632451815329,1.74152153987168,-0.63063063063063,2.58386219401632,0.0883782589482987,5.65121412803532,-1.08650229837025
22045,black,0.268261577026254,0.43859649122807,0.00436681222707424,0.672459717916248,1.13207547169811,3.937210499228,0.693240901213172
22047,black,-0.662411176683127,-0.333414161008729,-0.541329602822213,-1.79794520547945,-0.4359197907585,4.05303977983488,-1.27434479442174
22049,black,0.0696864111498258,-2.36768802228412,-0.879695672848312,-1.79899256416407,-0.0732779677576942,3.47103397702273,-1.08669974013702
22051,black,2.3057443689191,2.56551031042954,2.34528810299308,3.03529954080457,1.96076744386131,-8.13693474757191,5.14944978230118
22053,black,-1.80035650623886,-0.599019785805046,0.14609203798393,-0.966447848285923,0.699686982139569,3.32784786981167,-1.2564147938418
22055,black,0.982090010303176,2.19038315423858,1.11951395674895,1.94953887523371,1.59286200004121,7.47028518112855,0.375577993771822
22057,black,1.38196448876061,2.49331377793115,1.02693602693603,0.591568071988002,0.132527126646235,5.83174786996443,-0.336095044552134
22059,black,0.515759312320917,0.798175598631699,0.226244343891403,0,-0.112866817155756,1.41242937853107,0.668523676880223
22061,black,-1.44109170048821,0.035808068751492,1.09772103567593,1.17431842322672,-0.00583260425780111,1.9715352309846,-0.70358082599245
22063,black,7.22491702833801,9.42857142857143,4.87380330722367,6.2448132780083,5.4481546572935,17.4259259259259,6.89165746727646
22065,black,-1.72476178989265,-2.20913107511046,-3.53915662650602,-3.23965651834504,-1.41185962081484,0.600109110747409,-1.15238611713666
22067,black,-1.46174964754767,-0.399096385542169,0.400695546987223,-1.08433734939759,-1.19518879415347,1.0786655366361,-1.31107553929415
22069,black,-1.13973252519929,0.633080101292816,-0.192040262234289,0.252123142250531,0.443414956982131,4.03241747380905,-0.025334093356134
22071,black,-1.44241066784165,-1.3747283452344,-1.29284293233272,-1.46381133098401,-1.52342422526094,-58.4875833147094,16.08911478992
22073,black,-0.452661650504969,0.719468078656454,1.37849389008167,0.918375425540337,0.641327371146152,3.15112540192926,-0.0434519761203053
22075,black,1.20769108533291,1.53870309310724,2.24215246636771,2.46521476104053,-0.59040590405904,-31.1507052709725,3.3211127884408
22077,black,-1.63137799375217,-1.35262291225594,-1.21616787886014,-0.0844900422450211,-2.53684464846581,5.9494298463064,-0.701918577445016
22079,black,-0.162815940455885,0.245916491936528,0.0671383566596085,0.735445912469034,0.653226426211031,5.56092843326886,-0.323070617450635
22081,black,-0.533130236100533,0.587034201123022,0.482111139304745,0.126262626262626,-2.11853720050441,1.0048956454522,-0.510204081632653
22083,black,-1.15374968648106,-0.786602385181426,-1.63682864450128,-0.62402496099844,-0.340136054421769,1.08952480966133,-0.194779898714453
22085,black,-1.25407574617507,-0.558801117602235,0.102171136653895,-0.714467976524624,0.359804677460807,3.84122919334187,-0.591861898890259
22087,black,6.47537805350911,5.82665695557174,3.59600825877495,6.42750373692078,5.75842696629214,-84.9490925188136,97.7450980392157
22089,black,2.16379521515473,2.71739130434783,0.731403672580143,1.46763479066893,2.57308160779537,6.30102419474544,2.01075193744327
22091,black,-0.506879073135409,-0.836972343522562,-1.37614678899083,-0.241860465116279,-0.72734054457292,7.64606424948337,-1.57068062827225
22093,black,-0.497746055597295,0.0849457291175083,-1.36740852508487,-0.793574911559423,0.549344641480339,3.47934438799962,1.14857354575769
22095,black,1.37973640856672,1.70119845622588,2.26693963149748,2.95883990039549,2.1529852515768,8.7739659254445,2.75276343305877
22097,black,-0.427465318851489,0.156600156600157,-0.199487801590511,0.383566084114422,0.734601619890752,4.03889304412865,0.364588682345692
22099,black,0.95736533061016,-0.265520293336705,-0.469066937119675,0.00636861546299834,0,3.43246513405082,-0.049255017854944
22101,black,-1.48639915398625,-0.620229007633588,-0.558089294287086,-0.537082855591093,-1.43186506491931,5.25052320571218,-1.43283232937599
22103,black,5.13921954249043,6.4336697021905,5.08741097030802,6.53551623976763,6.56008592555872,2.10893584027912,3.80044800485971
22105,black,0.832375579006025,1.10182370820669,1.42803457346862,1.71443969146822,1.77826346115637,7.92256385228567,2.29122701236057
22107,black,-2.92909937038051,-2.48166948674563,-1.8796992481203,-2.94724432655467,0.455511691466748,2.69044740024184,-2.44333235207536
22109,black,0.176046945852227,-0.0958568537650442,0.772921108742004,0.0687648770166623,0.54445501638651,6.27201514115977,1.09824873849807
22111,black,-0.638927847904005,-0.878293601003764,0.0158227848101266,-0.522069292833412,-0.604325699745547,0.944,-0.919321604057695
22113,black,0.103936598674808,1.11615833874108,-0.0513412912334745,-0.295364068318993,1.7774343122102,4.15084788661098,-0.0121506682867558
22115,black,-3.09412658777549,-5.68003585032489,-3.29017698063903,-3.64775239498895,-2.97004461440408,-4.93956910141881,-8.41625207296849
22117,black,-0.897923999712664,0.188460423311105,-0.289393720156273,-0.166884341895226,0.167163311287158,2.21303149034973,1.76758713707674
22119,black,-1.12514518002323,-0.491887526613318,-0.332005312084993,-0.229476645199497,0.608398872236237,1.8952802359882,0.0506622276905262
22121,black,0.778210116731518,0.205920205920206,-1.01464166452607,1.51810042818217,-1.09918200408998,6.62962005686224,1.01805841716156
22123,black,-2.88172043010753,0.221434898139947,2.38621299160407,-0.345274061286146,0.043308791684712,-2.81385281385281,-1.33630289532294
22125,black,-0.33915992695017,0.0916230366492147,-0.457695828429449,-0.814503415659485,0.185430463576159,2.00951877313591,-2.03473302229134
22127,black,-2.8408042796532,-0.170875261059427,-3.29022441993153,-1.35693215339233,-0.797448165869219,0.180868167202572,-1.04312938816449
22001,hispanic,1.27659574468085,6.9327731092437,2.55402750491159,2.68199233716475,1.67910447761194,4.95412844036697,0.34965034965035
22003,hispanic,0.480769230769231,-0.287081339712919,-0.287907869481766,1.05871029836381,-5.23809523809524,10.4522613065327,0.181983621474067
22005,hispanic,11.0792192881745,13.0749354005168,7.3583180987203,7.91826309067688,12.1499013806706,11.2557157931762,10.6228264306039
22007,hispanic,6.25,7.23981900452489,4.21940928270042,23.0769230769231,2.63157894736842,2.88461538461538,3.42679127725857
22009,hispanic,5.3968253968254,2.40963855421687,-0.294117647058824,2.06489675516224,2.02312138728324,6.23229461756374,0
22011,hispanic,12.3655913978495,13.3971291866029,2.32067510548523,17.1134020618557,13.7323943661972,9.13312693498452,9.50354609929078
22013,hispanic,8.69565217391304,1,9.9009900990099,9.009009009009,3.30578512396694,5.6,4.54545454545455
22015,hispanic,8.99705014749263,6.79972936400541,4.97307570478302,7.48340374170187,8.81527231892195,7.94633642930857,5.35372848948375
22017,hispanic,8.21205821205821,9.47806596221582,4.62123427902896,8.05143975398379,5.51099611901682,5.54193231976459,5.11152416356877
22019,hispanic,5.56112224448898,4.9359278595159,10.9000452284034,4.73083197389886,5.88006230529595,6.1787421846267,7.75891929338414
22021,hispanic,2.66666666666667,0.649350649350649,0.64516129032258,3.20512820512821,0.62111801242236,1.85185185185185,1.21212121212121
22023,hispanic,6.66666666666667,6.25,5.04201680672269,9.2,1.83150183150183,-24.8201438848921,5.26315789473684
22025,hispanic,0,1.36986301369863,-1.35135135135135,0,1.36986301369863,1.35135135135135,0
22027,hispanic,3.38983050847458,1.63934426229508,8.06451612903226,19.4029850746269,1.25,1.23456790123457,3.65853658536585
22029,hispanic,0.469483568075117,3.27102803738318,5.42986425339367,0,1.28755364806867,11.864406779661,1.13636363636364
22031,hispanic,3.97350993377483,5.09554140127389,6.96969696969697,3.68271954674221,10.9289617486339,5.17241379310345,7.02576112412178
22033,hispanic,7.81521911090017,6.52971386647102,6.11570247933884,7.35981308411215,4.60645629307218,10.3906611188165,5.38163543084494
22035,hispanic,0,0,4.34782608695652,0,0,0,0
22037,hispanic,6.73076923076923,10.8108108108108,0,4.8780487804878,0.775193798449612,6.15384615384615,2.17391304347826
22039,hispanic,2.02429149797571,3.57142857142857,0.383141762452107,11.4503816793893,6.16438356164384,2.90322580645161,5.01567398119122
22041,hispanic,1.72413793103448,3.38983050847458,0,1.63934426229508,3.2258064516129,2.34375,3.05343511450382
22043,hispanic,5.11363636363636,4.86486486486486,0,3.60824742268041,4.47761194029851,2.38095238095238,1.86046511627907
22045,hispanic,3.55097365406644,4.64601769911504,7.39957716701903,5.70866141732283,3.63128491620112,2.33602875112309,5.88235294117647
22047,hispanic,3.95256916996047,3.04182509505703,2.2140221402214,3.24909747292419,1.74825174825175,6.87285223367698,1.60771704180064
22049,hispanic,24.390243902439,10.7843137254902,11.5044247787611,3.17460317460317,4.61538461538461,3.67647058823529,2.12765957446809
22051,hispanic,3.09108845774416,3.23763955342903,2.61702456357176,3.48368059737444,2.76120922924729,-4.07440964947052,6.50845656601435
22053,hispanic,3.55871886120996,6.18556701030928,-0.323624595469256,1.2987012987013,7.05128205128205,2.09580838323353,4.39882697947214
22055,hispanic,4.33176628609805,5.40714515609913,6.16793893129771,6.21225194132873,7.71730300568643,7.114127702363,6.73550809669092
22057,hispanic,3.13339301700985,12.6736111111111,6.54853620955316,4.41070137382502,4.98614958448753,7.58575197889182,5.5793991416309
22059,hispanic,3.63636363636364,1.75438596491228,0.86206896551724,0.854700854700855,1.69491525423729,2.5,-0.8130081300813
22061,hispanic,14.8825065274151,9.54545454545454,5.60165975103734,4.91159135559921,6.17977528089888,2.82186948853616,3.08747855917667
22063,hispanic,13.6743215031315,7.07070707070707,8.66209262435678,12.0757695343331,5.98591549295775,14.6179401993355,13.1014492753623
22065,hispanic,0,4.49438202247191,-0.537634408602151,0,0.540540540540541,1.0752688172043,1.06382978723404
22067,hispanic,25.4237288135593,0.675675675675676,7.38255033557047,4.375,2.39520958083832,1.75438596491228,2.29885057471264
22069,hispanic,2.7431421446384,3.15533980582524,0.941176470588235,6.29370629370629,1.53508771929825,2.37580993520518,1.05485232067511
22071,hispanic,2.47529411764706,1.79096252755327,1.89479382838582,-0.115115558310458,0.452127659574468,-44.5326979083929,18.2975338106603
22073,hispanic,6.21508379888268,9.9276791584484,5.44258373205742,4.65116279069767,3.08943089430894,9.14826498422713,1.78227360308285
22075,hispanic,19.3877551020408,8.33333333333333,14.5956607495069,18.0722891566265,11.2244897959184,-22.0183486238532,4.20168067226891
22077,hispanic,2.67379679144385,6.25,3.43137254901961,2.8436018957346,2.76497695852535,5.82959641255605,4.66101694915254
22079,hispanic,13.3195307108351,6.02923264311815,5.22688110281447,8.13318777292576,7.87481070166583,5.19419747309312,5.56049822064057
22081,hispanic,2.12765957446809,0,0,0,2.08333333333333,0,4.08163265306122
22083,hispanic,1.99004975124378,4.8780487804878,2.7906976744186,3.61990950226244,0.436681222707424,7.82608695652174,0.806451612903226
22085,hispanic,7.25,9.55710955710956,3.19148936170213,1.23711340206186,5.70264765784114,2.3121387283237,1.12994350282486
22087,hispanic,0.0618620476337767,-0.123647604327666,1.17610646858558,1.00948302233099,0.817686250757117,-71.312706518474,46.3874345549738
22089,hispanic,2.8759244042728,8.86581469648562,4.25531914893617,4.43349753694581,4.17789757412399,11.4489003880983,4.12071967498549
22091,hispanic,6.66666666666667,101.5625,1.55038759689922,0.763358778625954,2.27272727272727,1.48148148148148,4.37956204379562
22093,hispanic,5.26315789473684,14,26.3157894736842,4.16666666666667,2.66666666666667,18.1818181818182,2.1978021978022
22095,hispanic,9.3128390596745,4.13564929693962,5.40111199364575,10.4747550866616,10.5729877216917,11.9062307217767,4.29988974641676
22097,hispanic,2.91970802919708,11.1702127659574,2.39234449760766,3.42679127725857,4.21686746987952,11.1271676300578,1.30039011703511
22099,hispanic,9,6.42201834862385,4.59770114942529,1.64835164835165,1.35135135135135,24,1.0752688172043
22101,hispanic,2.7190332326284,8.0392156862745,4.90018148820327,5.19031141868512,0.328947368421053,4.67213114754098,4.93343774471417
22103,hispanic,6.40996602491506,9.38697318007663,7.62794317960693,7.66588320376062,10.5457598656591,8.7042381892754,6.03689211850196
22105,hispanic,7.92917628945343,4.56490727532097,8.59481582537517,2.44974874371859,5.64071122011036,18.4561810795125,5.68348848603626
22107,hispanic,23.5294117647059,7.93650793650794,7.35294117647059,6.84931506849315,8.97435897435897,5.88235294117647,6.66666666666667
22109,hispanic,7.32232591529074,5.01672240802676,4.52229299363057,7.55636806825107,8.44192634560907,11.546499477534,5.99531615925059
22111,hispanic,9.35960591133005,8.33333333333333,8.93970893970894,5.15267175572519,5.26315789473684,9.13793103448276,5.21327014218009
22113,hispanic,12.0065789473684,7.34214390602056,1.50478796169631,7.00808625336927,4.53400503778338,13.0120481927711,6.82302771855011
22115,hispanic,6.65330661322645,6.95227358136039,4.14617006324666,2.63157894736842,8.05391190006575,-2.70763614237907,4.53408380237649
22117,hispanic,17.7606177606178,2.95081967213115,0.318471337579618,2.53968253968254,8.97832817337461,1.98863636363636,20.0557103064067
22119,hispanic,5.61797752808989,12.0567375886525,5.37974683544304,2.1021021021021,3.52941176470588,13.3522727272727,2.25563909774436
22121,hispanic,9.27152317880795,3.63636363636364,5.26315789473684,3.61111111111111,2.41286863270777,5.23560209424084,12.1890547263682
22123,hispanic,2.5974025974026,5.06329113924051,4.21686746987952,-0.578034682080925,1.16279069767442,4.59770114942529,2.1978021978022
22125,hispanic,0,-1.06382978723404,1.0752688172043,0,10.6382978723404,1.92307692307692,1.88679245283019
22127,hispanic,0.819672131147541,0,2.4390243902439,0.793650793650794,0,2.36220472440945,6.92307692307692
